video_id,new_length
StX80PV1LaI,1906.0
koUmnIJqrR8,412.0
9PfdQod8HTw,1593.0
XMXDAzRr-LY,1142.0
ESND_eBNqfI,328.0
uxv3s7xTYHU,1455.0
yoNTj1OfPYQ,143.0
d732rPkjqOU,3400.0
KWyAW_KztRw,307.0
zjCOMJDULaE,3150.0
2bNyfDTC3ak,119.0
U5pBZKj1VnA,1411.0
dpcUW4bBpJ0,211.0
_Iwea41ua0Y,1296.0
--2_frOvRq0,746.0
OnKzl71sb78,734.0
xsMHHCu3-Js,345.0
XUXxMgtFz7E,3128.0
qMByX0xKILg,3068.0
lkqk2C7T-jc,11265.0
a5C1Kt_VhHY,2704.0
R2DuveRGqxs,3111.0
XZ679-oy1Yg,3006.0
z6hN6lut4kA,2781.0
hCxGXyitu2o,3203.0
NbHGFfHicDc,3120.0
W0VB5BGNWqw,6251.0
e7GCPr9DVHo,2704.0
yxN6jaCyxTo,3583.0
ZY59JyQnTC8,2780.0
nd01RwmnOPo,2781.0
U8nT454VR6Y,3522.0
6rLg9Wk1gSA,2698.0
ZZSo19Ps1QY,2615.0
Ht5xLNgoXSs,3060.0
fl1VT_thaOw,5026.0
MCnrfFMBHjQ,2963.0
RCI28U2TvVs,3091.0
5hOKImVN1ls,3068.0
Ysfe2i_aNJk,2682.0
NbhudH1xhyY,11105.0
omTBOaXDRG4,2703.0
UlqinvQ4HiQ,3064.0
42uVYNTXTTI,11200.0
x4xtNLiRqt4,2719.0
v8z_6zypvbQ,3133.0
L9cpooy2_to,3088.0
p3uPyjDz_Yg,2764.0
9lBZGH2kIo4,2666.0
dyTCA1S250U,6604.0
OIvDrDswlvw,3039.0
MWbqn1C2X3M,2661.0
6Np4T4XTb0c,3752.0
PyAM4wFHR08,2861.0
f68EtRQBY7o,2878.0
P_h-vBicTKk,2789.0
raNL54PxA0Q,3182.0
hrOiDwZMCAo,2786.0
K23T3WXtqqE,2734.0
LMT5-Ts8jo4,2994.0
Wu79dh_4vyg,3069.0
RZipsABza0Y,3241.0
J85qgslqlBA,2798.0
6ZnfmaGC3Lg,7823.0
i3GcC0wVTTA,2800.0
kmPaTl6nVmY,2991.0
M0ltQn6AMGA,3013.0
Qv3gcTfvG4M,1578.0
FKSjMkces-Y,9357.0
FiSdeX1iDRM,919.0
1KJfpffSf1Q,737.0
G1gzqtwrutw,1005.0
YHrvr9JPSzo,11944.0
Bt8Z31R_GO8,15991.0
k_B2wE8wnOY,670.0
An69BuC7Uo8,9040.0
mjHL2nI2UEA,11653.0
MeITRhkLBpk,261.0
waqT4lA68hU,1987.0
YsajlJhoSBs,911.0
GIvUzcFB_y4,12859.0
RXdiCgBxNEQ,3655.0
tUuLcnAZdEU,14673.0
vtEpvBTL6t4,2319.0
3cd3hZ43HA8,246.0
hzAm6-kkqWE,14940.0
XDl3dTud7P4,8958.0
Ym3HArlp25s,1039.0
fr8cvV6GycU,33381.0
u3SS-KVdvYw,654.0
TLodQGpIpIs,837.0
0Sftcxl8FAI,15083.0
RFPxPruAX5o,355.0
XolZ7MkLXDI,10750.0
qI4sp3ZBJK4,1075.0
_50968MO0PU,5948.0
2msr0uPbevM,13728.0
-zgX-2ULT68,322.0
k-IkfVK9DDY,13678.0
cki-9ANZTLg,692.0
skZCLDtbOuQ,11790.0
cTBUjSGocls,1016.0
wfHGQAzwEKo,690.0
QFMGnsHECd8,293.0
WTRKMEpjx_w,2456.0
myFkCmye2HE,11211.0
i76q3agsE2g,911.0
Mal2QJ9PwCg,11561.0
43VBf0YFnXM,318.0
ae6Z39V1Sqk,347.0
9XvUjdTkJ3o,712.0
MedjuejIJ14,1066.0
tl070rPB58M,734.0
cFTtHfngks0,382.0
FaGXe1ooCkw,15368.0
LzjeJ1S3EcM,381.0
WxveIfHtEVY,1057.0
HURI6EHXybc,1541.0
OGJHE6O7Mhk,3072.0
QtOXq9SwarQ,2806.0
CH1oYhTigyA,1159.0
POHNhn3WcCc,1824.0
8rt67AqrR74,2292.0
gdavaK3d4Pc,1311.0
aq4G-7v-_xI,1432.0
g8DBd3SkuS8,1952.0
2-PYwEsTll0,1353.0
OPDpj59kkgk,1906.0
EDJwRUrK5ew,1223.0
Idw_3WnIqnc,991.0
9XBxMk_plhA,1961.0
Sj2UksH_nSI,1424.0
ALWLELLlv6E,1138.0
RZjh_UsPZWk,592.0
fD-R35DSSZY,1633.0
PDvriMq6r6I,834.0
X5IMmyIYZBg,1616.0
F-VjCLR5L-c,1133.0
s9qlNBBoFG4,1013.0
nmpQv_jkBWA,1410.0
u_p7K_3BZj8,1278.0
S4gU2Tsv6hY,960.0
ypYnqMnh8Ds,1201.0
BASVRPfYFKo,1160.0
AdNfTLF87eg,1042.0
BDh2zGgVZzM,640.0
SYxN134gb-8,1578.0
pIgMTsQXg3Q,1160.0
dKQw6rxk41A,1236.0
ppGCbh8ggUs,1415.0
lMFiED6sAi8,1809.0
juH-ckrN-cQ,705.0
QqUnpCUi9KQ,959.0
QpDaXHRdE1I,606.0
bR7VDPUj5AE,1193.0
cLK4vt1j_hk,1025.0
GrW6epBAz9Q,1204.0
LOCBWh5Iwm4,1305.0
MPsugO6txb4,642.0
trrqslUpfdw,902.0
OImabGvoQNs,561.0
xi6xEAAdcbY,552.0
wA1jtqYJRis,739.0
ou5ecpHdWYI,683.0
NcCtiX-VuWA,399.0
3b3HMoE_3qI,776.0
npwM2touF08,709.0
U4Vz-NoqDrg,838.0
enVRZb60WGI,971.0
R12Qy4kNEnA,863.0
lrlfnhXlu5A,840.0
l8iwfG5Kqz0,801.0
DlQgqRWlDxY,973.0
5BMR9QCSikA,653.0
ROVpwfdvR8w,574.0
0YoEDjODfXs,657.0
oDOF6yJusrU,905.0
nFEZnscW8KA,762.0
Ix5N2iLZfjo,793.0
2cG6SxHDIZU,828.0
3xq1GhCGzD0,615.0
zdAcfN5-l4w,668.0
0Ty1ewdKolg,667.0
ujIY99dwi5Y,775.0
s4zJIy0JaHM,752.0
2CRD1GSyhG0,844.0
wvXG4u4Xl0o,769.0
gambV0_mvD4,801.0
fwGxkj79Xkw,716.0
TUGb4kpOFiQ,611.0
Td91uH9Jn7I,704.0
pKwUWAr5MGk,645.0
9VMrP7S1RS4,546.0
F34FvVBbUdk,626.0
HkU351VCtTc,691.0
nQdMEC90QBU,622.0
EgsBFCHEd-w,774.0
5KgBJC4RXC4,597.0
EJ-sIdqnhto,708.0
ryxXN-0SHmw,739.0
nw37TLTjg2A,641.0
FZkP56o8nJw,597.0
aI-ipDK4JFc,732.0
svVQwU86Pp8,747.0
Rj24yTIc-HE,738.0
EujsS3kfHyc,634.0
D89Ma9EmuV0,1061.0
K5ivOwuXCEM,918.0
qiZIhL7S_c4,706.0
zuG4qFXPMmk,762.0
zmlFnt1pmKE,768.0
zAInHOm0tBE,551.0
8yChY_ZJrJg,744.0
9ZHF2_o52x4,918.0
4ZYk9HphvKk,877.0
jBrA55ZPw3E,720.0
8d4FHivSplU,670.0
Daw8YmKVjdQ,57.0
D9KbN5EFajk,525.0
4-NngvNV3A8,736.0
O6hg8ks4bLM,60.0
oRnZQMAablg,595.0
Z0p8nn8nBLA,551.0
c72exgXX6Jk,751.0
3fU1cnIpKBU,35.0
20BZgXSD8LA,867.0
LdWY8aWxNL4,868.0
gqVZDNryK-8,555.0
G4K8irY-9GE,485.0
mUO-PFUd9mE,550.0
5X9FAIjZ5qI,93.0
a4LV6VnV9UI,666.0
2cggpRHE2wE,571.0
Bj0VNF9USnM,673.0
cDN23Wqva4s,687.0
32FUwdsXyWE,862.0
IynaLcU7taY,446.0
f81-E8-MdCU,882.0
XqZKwqNgMjw,696.0
DPVF2NMTDj8,757.0
wmsCEyDFs8M,503.0
VpABMinKh60,764.0
9p4SGUmfILs,453.0
RwJsazGuICo,878.0
AcATnw1AexA,616.0
jHJHtvMcBKA,878.0
q0Br9bfvN7g,474.0
5V82i_dpKos,464.0
2iGxre5G3_k,651.0
ap0BiR3NF6w,624.0
wX-xs9VJ-BI,824.0
UJ3jQQ00pX0,698.0
JX86ehy-qys,275.0
fKneNsy8aF8,769.0
nY0FdwPpBWM,480.0
61JisaFGHFY,503.0
sie4qjpOLfo,734.0
jJr3KVM3lBo,916.0
FDQLHFBp4aM,630.0
luZyohxui9A,71.0
vS-N_IPCRSc,379.0
Y_b58Rpg2YY,763.0
FEUXC0wRSL8,453.0
4mxJjstwqMk,621.0
Lj4XxpaXxHw,0.0
FGuZi7vx5aQ,395.0
2QdsW0pi9JU,498.0
D6fc9iyBwa0,40.0
QUnqW9xWlLA,645.0
FNkhVuyBd38,50.0
wtU3Z9HlTOc,49.0
uYIYl4Jujd8,58.0
3BOnjO165dE,55.0
egkiC4EWzT0,57.0
4iY8JqHN-kI,576.0
Cfm4KkZB5BU,464.0
mQVmYLZgTx8,58.0
4_Y3lfx4E48,45.0
Dxr9EQg0ghs,734.0
WmWpyY0Crkk,39.0
va7SfcYU5Yg,53.0
HoKD7GfsaeA,60.0
gbqg5SStl9U,60.0
ambl830SVcY,33.0
RpaxxN8jTHo,855.0
OGuhvam1MR4,57.0
LskiNHuiWaY,427.0
Uji6RF2wx18,42.0
6wpwIPBx1qA,54.0
kfNiXA1G2ug,38.0
N4TwNHK1x2M,39.0
wWG7-E8FddY,40.0
DKhZp_6PMl0,51.0
pvspIvqIwj0,55.0
0pUku1Vk7e0,390.0
cPgkL36nlyo,46.0
ReDhu0ezy-E,46.0
fpKyR5ybG4M,55.0
5xov7g3jKfY,36.0
VSAODJhZOI8,53.0
NXIHOSNYFFc,627.0
VmV3m0QqNOY,455.0
Gri2PepQqDQ,59.0
aNvvOQMx0jY,564.0
KRIGNyHpgHc,34.0
1Xk8ldFZhFM,57.0
bgJnMk1AT-0,42.0
3roITeXVWuE,763.0
RcAzKTt7mEs,42.0
O1qZT2lbZaU,56.0
dE5KNQHVlak,46.0
wrz12sZo1JM,58.0
yh8h5ueaffY,523.0
pCcE-SsB-Uc,48.0
VsPpIVqKC3M,42.0
f-qWAD177Io,56.0
fXb02MQ78yQ,719.0
fMJqwD7_-NU,152.0
FfWtIaDtfYk,683.0
I9hJ_Rux9y0,729.0
W93XyXHI8Nw,693.0
4u5I8GYB79Y,664.0
LEENEFaVUzU,751.0
75d_29QWELk,691.0
Pj-h6MEgE7I,595.0
7OPg-ksxZ4Y,640.0
LxgMdjyw8uw,971.0
KRvv0QdruMQ,717.0
lheapd7bgLA,751.0
xAUJYP8tnRE,732.0
XFqn3uy238E,628.0
F1Hq8eVOMHs,728.0
LmpuerlbJu0,718.0
Nv4Nk4AAgk8,98.0
xaQJbozY_Is,701.0
0FRVx_c9T0c,1556.0
yiw6_JakZFc,950.0
1-NxodiGPCU,670.0
lXfEK8G8CUI,648.0
0FH9cgRhQ-k,824.0
G-WO-z-QuWI,768.0
dFCbJmgeHmA,722.0
JXeJANDKwDc,576.0
uzkD5SeuwzM,701.0
QqsLTNkzvaY,735.0
EhAemz1v7dQ,643.0
VB_GWz25B3Q,557.0
Jzfpyo-q-RM,639.0
qEfPBt9dU60,521.0
4b33NTAuF5E,838.0
gLZJlf5rHVs,586.0
E1KkQrFEl2I,665.0
dSu5sXmsur4,550.0
xxFqPNPJuU8,84.0
CWu29PRCUvQ,641.0
wbR-5mHI6bo,607.0
3mnSDifDSxQ,719.0
B3QTAgHlwEg,544.0
y8XvQNt26KI,476.0
rhFK5_Nx9xY,701.0
ck4RGeoHFko,585.0
ipVxxxqwBQw,636.0
oHHSSJDJ4oo,583.0
YbgnlkJPga4,510.0
QImCld9YubE,691.0
BtN-goy9VOY,515.0
7j1lMs7fcIQ,1198.0
gl3bY6vME4w,941.0
VZ6_8WJ3mh8,1731.0
cAAJUHwh9F4,3597.0
ktp62UtKy1c,1173.0
X3o71W4uNHc,1284.0
uFzuRm3wCDk,1796.0
HQKy1KJpSVc,3411.0
Pu97IiO_yDI,3185.0
L9a-yhJO0Mw,643.0
aoXJfuPaFF8,1614.0
at-xZA5U1ps,1414.0
ZVaUoyabjAg,1439.0
fU_pilTk624,1490.0
pAOCiNhQW2Y,1673.0
KMtrY6lbjcY,896.0
4P8fKd0IVOs,1786.0
1_hFKRDDP_o,1799.0
XFJnWp1tAdU,2522.0
toVfvRhWbj8,1478.0
TCxoZlFqzwA,2215.0
MUaTOoVmg1Q,722.0
SYFuA3xnkUE,1405.0
flmkQZvN_g8,1104.0
zKNlPrEQwPY,219.0
Ms65JBrevYU,508.0
aw8kRZEvh_s,1637.0
g3Ud6mHdhlQ,1774.0
_OXk4RKZhaY,1378.0
AqqaYs7LjlM,1602.0
aK5AnViPkJ0,1137.0
4I-p8vjQ95s,1075.0
bPJUVKizh90,989.0
6zHegXvEwdI,1303.0
ajK1QMP7ZyI,1621.0
QlTf5X0MKbg,2200.0
cqidD7kVnxY,1438.0
UYEyhB0AGlw,1233.0
RXXMJAU6vY8,1765.0
5fZRRfai1bs,3273.0
Dy55X4QaAAU,1014.0
5d6SEQQbwtU,2080.0
S1opkMO1w4U,1146.0
p1PgNbgWSyY,1797.0
4LWmRuB-uNU,810.0
sbEj7M3aZIg,975.0
soYkEqDp760,1443.0
o0fG_lnVhHw,3256.0
Q_F9CxSmGOM,1011.0
ozIKwGt38LQ,1137.0
_bcfxty39Cw,194.0
6tu0mIpX8nU,221.0
jSMZoLjB9JE,245.0
SD9yVca6hHI,386.0
zDAE9A_1NA4,297.0
TWBEi4ZcLu4,453.0
s5w7NxRP87w,95.0
bSVfItpvG5Q,224.0
6ERXfZTFbFQ,433.0
vLIPUdru82c,377.0
eCD6ahMihoc,192.0
kU8TEcie4hY,207.0
W2Xb2GFK2yc,335.0
CI-bwqhhTTw,183.0
95sQcSulRFM,256.0
WGKIjojADmg,207.0
eNhJY-R3Gwg,369.0
IZ_8b_Ydsv0,401.0
Y47t9qLc9I4,431.0
eAdanPfQdCA,368.0
54XLXg4fYsc,436.0
Elt0Gt9Cb6Q,302.0
2WLYukAH-eY,189.0
1t4dOPxKgrY,204.0
Fv1JJ227CQk,194.0
Va5T2KcYiOw,292.0
FE9ko2wtyeQ,153.0
pT19VwBAqKA,752.0
r8xfzeD0ZK4,235.0
Vxz6nNqpDCk,184.0
0RApKeMGDnE,364.0
B19nlhbA7-E,308.0
OTMELHUAzSM,338.0
oYsp7OIMFAs,360.0
FRZQ-efABeQ,352.0
lvTqbM5Dq4Q,1051.0
kjraelDMrFQ,372.0
Z3IPVWN-1ks,368.0
Cfg11qQwPzQ,173.0
zBr9YiSwdzM,163.0
Ph3d-ByEA7Q,295.0
rVzDP8SMhPo,274.0
aDfB3gnxRhc,388.0
ft3vTaYbkdE,272.0
LKjaBPVtvms,245.0
RZvdpRUHImI,203.0
xdIjYBtnvZU,1304.0
WFAEHKAR5hU,446.0
j3LXPmiEB-w,261.0
R5oCXHWEL9A,307.0
KqstP9ics2A,526.0
vWBu8mY2xr8,609.0
Q1AJ3QGvrb4,639.0
XbCLokA3XP8,610.0
iyM0rkoO-XI,571.0
wKFnk4R54ZQ,662.0
5BoVME0xrQY,621.0
DQ67njnNaxw,760.0
ZoCK1rHlLt8,560.0
8_QuoA_WCcY,654.0
3QnUn3U59VY,674.0
JV0-Gc2CDAQ,753.0
Zuc7OzAi-oc,433.0
rOCKjaYaYhg,621.0
WAI7Lu4UFi4,871.0
9wVsMooVulI,521.0
m7YznIKe7bU,623.0
tdmnuAL4Nas,565.0
xRwWM0IJwz0,514.0
hz8vFcUv-B4,617.0
QMb1FH_YEME,468.0
L08LjkN1k70,514.0
d6L5btPRHq8,544.0
0EM946JAv7M,519.0
BRW2r-ao5vg,764.0
VpIF3Y1JzWI,496.0
NT_1L6o5HXE,336.0
Ucr76IXAi7w,446.0
3F-Tww516Cc,634.0
2ReBMjJU7vc,761.0
knB8WMzB6jI,459.0
J_evWNVWIYc,512.0
VTIWcK14tQE,717.0
1RkCqX5sMww,267.0
mIETUy5N3x4,673.0
M_7FPrjCsT4,344.0
Fnx3ipM-rqA,460.0
aXmtHo5bJ88,788.0
GHNXmhNnLK8,445.0
4WSQqDHK1Yw,434.0
2QdEvOLyXZI,574.0
mnCzYaIW50A,629.0
724CgP3OGtc,523.0
JMFep9n0izQ,568.0
s2yIMJ4iayg,686.0
AWtr__HHjvE,513.0
Wen6VQS6NG4,354.0
nThersv7rh0,452.0
u9iz-MnaEZw,0.0
oXEqt7hnIb8,268.0
XzumfNOd_C0,385.0
Dr0dr31ySI8,312.0
8R_lUwKBkyo,329.0
9AGtLtlieaw,324.0
yOwslloePe0,264.0
Kem1UFujLlg,293.0
J25C9LoLCw8,268.0
53MakJXpXKc,287.0
qEX9KvSR6Xs,337.0
qYgIfpsEPiU,263.0
CQCbyk-54XI,267.0
1DLqntMLgJw,183.0
IJAjwIEwTFs,315.0
ljWPO4sbLxk,386.0
DNOtftYPVGU,434.0
no3SBg93-Ko,287.0
i9CirHHGMx8,248.0
d5WwFbrkGHE,247.0
NBYqswCKIIY,262.0
JOexxBXD3X4,377.0
wuIuColsmRY,302.0
s9LteQRoJlI,216.0
Q7oZaePH374,351.0
cozs0nRznNg,282.0
AOfVr-zlbl0,256.0
jwpbPjhxdNI,286.0
7Q55kqqUcZc,212.0
_k0hlBU8lRg,372.0
qT5eLKPBVI4,245.0
gq9HbueAp8A,289.0
DnwDTHOxKKo,1749.0
30IrAV9UDDQ,295.0
D4nKr2uj2_8,571.0
IGyceBJ1q8E,292.0
dBRpQ9xi0uc,204.0
DyxMFM1w13M,325.0
algSEEn_YMw,141.0
KRUs_Rz1ZQs,342.0
BXyiQeHSg84,295.0
qTYh4kDPoMU,184.0
wSwXuA5XdmM,169.0
e5sS_KsFvIA,453.0
Nie61bwIysk,410.0
v_BbkRlELRM,390.0
XjA4-WNPTPA,215.0
os4CzJHf9dg,464.0
FyGKXK7wK14,387.0
4rEms3eBXfI,393.0
DNXq1S8R8tw,380.0
rG5Qy1gZk_c,325.0
4d29ePO3NiA,325.0
XmaY9xiM1A4,57.0
Zw7ELsim92c,325.0
XJtm-t5F1Rg,409.0
8k6CO4nb774,50.0
UWOd7D0frBw,425.0
8rWmRxvUnS8,325.0
EIf79UkpzM8,57.0
RNKOBffDQW0,475.0
HngRdfTzOeQ,325.0
bGlBfHpp6Rw,56.0
_6Iwl5hf5Ao,490.0
XkcYQTe8cyo,57.0
AJGlGGPj4Hg,437.0
a89oy0NG1Po,325.0
2Tf_z_xeHCs,60.0
nUhHSzMkcAQ,528.0
oC0zjFWlTG8,325.0
6aSO-UKEIaw,378.0
HUXii0DnA9k,57.0
4SGLRLsFjJg,624.0
tiPfKQJaaec,55.0
GtZ5BLx5NBI,449.0
EwRl6yaYdPc,325.0
m1MP14LDwbI,47.0
MkdvzAOcWHw,438.0
pRPb8SJNrY4,325.0
wNFuYiLrvqw,361.0
eq_DuDNnSSI,325.0
z1PO5KXq3Oc,494.0
EFWy0nb6nQ8,325.0
px9LI2TDmek,599.0
p2ZCXYwiFPo,325.0
zWDsDFz_TLw,397.0
JsBXXVN4vyk,464.0
Z3eCpuoAW4o,325.0
kLkRntzgi4o,471.0
anDBlJM2Rac,325.0
MWTKFjPHcVs,501.0
hizXcJCqmoQ,325.0
2rxyWhODsqQ,659.0
1hInEWktY-s,325.0
stVXO9BlZAs,665.0
L4giANzw_Xs,325.0
edu3M7jyVU8,410.0
x6LLfWAXWOM,325.0
9OSYIfF_5J0,511.0
x7ehv8dSHYQ,325.0
XXKMchhyUOY,325.0
PNKSh5E9mhc,35.0
_IJnLbcdisw,1970.0
72IIa6r1q7Y,34.0
OhPYr00x4I8,37.0
drtcui1Krl4,10.0
x9ZF0uNEF5o,26.0
oUxXPy35WO4,34.0
8aE5yCapTS4,43.0
et6wxM7zy7k,29.0
S-3iri2lyps,28.0
SXO4VYFsdFA,33.0
WZxD3seyops,43.0
QN4ElV760lU,33.0
Pj5b8w12hkM,24.0
Kiy4T8-aP-E,28.0
WHXJ1J1iMCw,27.0
PNwtIX4neaY,35.0
-3V-oa9aEdA,27.0
Uu6ObVir9bc,457.0
fNnA6IpWW5U,58.0
zgoFJpRZsqc,36.0
eOQfFqrFp58,52.0
RPJGmMsVo5o,54.0
dt245fBVTQw,35.0
RkMgyqoWXqc,51.0
ilkWnM3TeI0,53.0
_NNLV-pV6e0,364.0
m5TmEXRUL7o,54.0
DOVfXYmh0gk,60.0
1s1Zr-oLUho,41.0
kNcIQqQDlxY,48.0
GTYG6Z0pN-Q,46.0
7Rwt4Mlmi3A,43.0
jOXcGoqo6TM,33.0
UInWQYhCDbw,42.0
2taWCp4lrtc,18.0
cZgqx6jmBpE,60.0
aL2qyZ7n3c0,37.0
wYFafjCnYqw,34.0
tLluo_pAucA,48.0
M8KdJ6ZF_3U,24.0
tRPAWCqW29I,50.0
_kzYD7ro-u0,32.0
mNAQIZF3slY,191.0
MeDvB_nw4nU,31.0
mYzQylJDprk,27.0
m_SrU1Jg62E,37.0
yalRkvIrQ80,45.0
vvsZ6fcFyiY,25.0
sxcJq-bJgqo,45.0
JwQAAYctdFY,569.0
FhBbq3DI0vg,44.0
jtU_IoznyKU,557.0
ZMuxQWvok2M,542.0
X7dJU3jUIwI,42.0
SmjNYD5o6kw,58.0
1XgvoWO-wzI,47.0
bJ-CmpYifB4,651.0
3NFF6QnFXaI,45.0
kWcDIl-BIGg,58.0
eDQquPtqMZs,840.0
w4Sl6ngKY6o,45.0
0ZFtHzZqYDY,943.0
gCfl39L5GnQ,45.0
dIQLqI3Yoqk,417.0
5aQiNaP55nY,46.0
EwMB3PzfD9c,60.0
WqAMr-ztG8o,894.0
UKZN9u1Xc0g,20.0
OWRwrQI3XOY,518.0
PPKXzF5xc-g,869.0
X5_mafh6EJE,60.0
RvFsAZpUiM0,817.0
VlEF5KwxJ3U,634.0
rzN6M1cfpdM,58.0
woh01kAbrTY,683.0
yPWv3-ERlAc,61.0
u8rYWQ4-u1E,781.0
nBqd_V418Kg,864.0
WQ9zqq8ere0,896.0
LkLFmMAjrvM,58.0
AM_Dhssz6AM,503.0
bx4RN5scS_0,61.0
nMaLyAujusY,61.0
Ab3nSeTc6I4,734.0
WFWMgjwAjMQ,32.0
QKMJUJyGqws,318.0
eFTT0O8OqNY,185.0
6S2rz6j8w4E,60.0
civyA2P3Cs4,561.0
Nh4ME_l6oLA,555.0
1Hgm3AhsAJw,787.0
kZcDSHGqOM4,3340.0
MEXCDsztoik,896.0
oWVyvypQ3M0,61.0
1TGHdtm_FnY,31.0
XuEfAi0gThY,805.0
5A7NuXzKdUM,1352.0
a_ee6XDSDBQ,450.0
9W43aeRl4C0,52.0
gVJx8tCoiKE,783.0
DwsEegjrIjM,2606.0
Oge1nNcIjZg,49.0
XATbBXqwKx4,424.0
ffx9DSeKi8o,37.0
1-4Z4xKljjc,490.0
L0FJBuamAcg,334.0
QbcSQWEJvd0,55.0
wP1vKOY4NCk,749.0
YJZUMX5PZ7U,1348.0
3JFihjEWU3c,2586.0
vm3eATL2rUE,55.0
ZZI04-3vwC0,725.0
_BAkSUJaYJM,54.0
LgGjzOMFaaQ,2783.0
oADU2PIzhD0,1364.0
ZmcnSs58uVk,426.0
Jp0nqJ1yrrg,8183.0
zQqWMYuwQ2s,2860.0
UZfz0DVqCtA,632.0
Hsunl1-AGdM,2604.0
cYZkvmEjvuI,890.0
2RZoGOc3VCs,607.0
Q6wBh7UcHqo,1439.0
ubdOFzXY4C0,837.0
poHTA94-BeY,483.0
EvsBrK77zgY,2729.0
lmmsLJhrmPE,349.0
R9xHdP1zhZ4,1120.0
_kqiGAswtKE,658.0
yELoQjXupzU,1370.0
zCIFBLhHEQw,542.0
49-VfYesb5w,842.0
Cd7txJozAWw,2593.0
1a-q1CaGEqQ,59.0
2rICKAcU-Oc,3785.0
jfnWVnqEKSE,347.0
piBLwzmwLTo,374.0
zftWMus7zuc,606.0
U4H9kDL-WmU,823.0
mMCXXelJBHg,1351.0
ry66uECjbdY,434.0
Y_-y-BIAtS0,
C13BhOqeLuo,370.0
A-0p6GQ-Xfs,377.0
XQc6mJ7u8gQ,700.0
5qKASAuHeac,32871.0
yrQ6bhKi8Oo,7615.0
9pLUNjdhWlk,393.0
0djDfAdw5mM,510.0
IsZBvH2l7lo,10896.0
ZHLcgbQiExc,54.0
HYemVToNhks,660.0
C2UuGuxfFyg,233.0
ul0EphVVNwU,356.0
5WR5ooS9GeM,399.0
NyMuZ6Hh5WI,428.0
t2GVYQG-DBg,288.0
Xgdeys4ry-A,395.0
KMlNeloHPRY,812.0
oOlYyODMJZU,186.0
Z-OUVeftcwY,100.0
oMqNdxZONSI,1734.0
7d2AzpP9210,247.0
O2Gwl28vga0,56.0
AXKKIvi9xtk,376.0
cx16DQLrg6g,182.0
DYFgdc14868,198.0
2k1FNIVPhy4,44.0
ylkiZiOsPjc,809.0
Lnsm8D3LR_A,114.0
4A49dSpu3VE,652.0
YM5kt6rxNSc,27.0
x0E75VGPQmU,340.0
Ncfp74rtYvg,423.0
_fydaWS8zQE,127.0
VlHBi0dL99s,173.0
ZLiRnCwTx8c,705.0
2oUMN5JWxnQ,524.0
IXED9gccmTc,248.0
OmZruB1Qmvs,260.0
Cl-r-2GZgCM,425.0
vBLRvheOU6k,309.0
Kqm1owJPt18,526.0
1sKpkuPToTM,528.0
6XbHSDMFv8I,468.0
uFMzk1of4Lo,37620.0
EQElRJMKtfw,2037.0
BUu0CgXqPQo,86.0
qhQl0HYGX4M,842.0
KX97a-XtlB8,1425.0
E-pjaKeR8gE,364.0
XXOhOHD9L4Q,396.0
uj2sVpb4fHs,888.0
s3reXOsi7P4,469.0
bfmwAiUcvk8,660.0
RRAgQY34huU,313.0
r1F4LObYWds,495.0
rf_J9WycP3s,375.0
h9W_VEXXxuo,1419.0
f67OGd5p3OA,503.0
hEyPVqf-i0c,503.0
dNtcLPDSwB0,504.0
3q-AFck1F94,518.0
49OBQCp3NFs,483.0
W-XX8J9euq0,229.0
pqpxTfp0pmw,534.0
4v55sgPTLXs,282.0
k8cf4QL_VMc,532.0
4kT0SLLqBgs,510.0
DgphKInOcHw,380.0
50BRp1ji730,507.0
8Dx5P2DubBc,213.0
YseXq2gsvoo,483.0
3DF_ONFx4aE,555.0
YmvDo-E3CpA,504.0
brJNTaEp8yk,59.0
jK7peb9kNjY,521.0
LSt0AZIzsnA,121.0
DPOE3K7CN_U,325.0
BKOWAXcww3Y,375.0
5q-DfPe19N4,283.0
wDuWcF36BMk,484.0
GmWwHO7akoU,484.0
i-Mhr39tbZ8,526.0
IQXttINrJdA,506.0
09PRDbNtMwY,50.0
CJTg6aNvzLs,521.0
QQG5STyFtg4,273.0
dkpjSxN87XA,307.0
uvP50STH6og,526.0
azuWR8MHaEs,59.0
TPPUYwqQ_nA,351.0
x0qITQ98DMs,482.0
orl5u88POIU,482.0
lgegHgwAoGw,34.0
qOiJWDv4Ix4,502.0
3B0k9WWEaZo,491.0
lrxAzDVgX7c,506.0
VtjkXDNh3l0,60.0
9e6FdZOVEZ8,511.0
q8iRNBrx87k,482.0
5AjVTd3T5w8,486.0
oWRUyLYoCAw,60.0
1hGsSqYjskI,106.0
jX4YTDzpKFQ,913.0
ejiJYJI3vzk,1545.0
EFkY_iJJ2Nw,659.0
_AyxGMSXEUQ,340.0
z3ZgXsu3vvo,215.0
v-_k59hOmOs,1256.0
NYYlq4Cb-gY,540.0
7Qtql67Mx3g,263.0
aaw3FBuRPcs,473.0
_4K7IEvr5bE,364.0
MwSobh0JgYQ,406.0
z5_Yvb0rj_o,162.0
owO--AuJk2U,313.0
672mqgJ-6bg,573.0
LKOHL9_yA1c,2784.0
CDmPciaZTfo,440.0
xlItWbBixPQ,299.0
4FVt5OcQ7J0,331.0
dmXFjGb87Qw,609.0
CLzk8vQJj4I,254.0
l4KXGSkOqjk,221.0
